alpha_neural,variant,seed,accuracy,balanced_accuracy,macro_f1_13,regional_macro_f1,weighted_f1,mcc,ece_15,brier,worst_present_dialect_f1,examples
0.525,M1,1701,0.873315100605587,0.790844712647461,0.8060260114323916,0.7958409906710943,0.8719828172814956,0.853879511420572,0.03578594261141236,0.18310614303091757,0.47058823529411764,10238.0
0.525,M1,2903,0.8722406720062512,0.7869626698130199,0.8061602205944525,0.7961035867406713,0.8711154900016748,0.8526663405581548,0.03787318936440086,0.1837671572396478,0.4755244755244755,10238.0
0.525,M1,4307,0.8737058019144364,0.7925090459197678,0.8062401905749857,0.7963593397173395,0.8726601583448064,0.8543018480114646,0.03930622600028109,0.1846236230275792,0.4305555555555556,10238.0
0.55,M0,1701,0.8705801914436413,0.7880972329485445,0.8037227135750052,0.7933803900087621,0.8693545150440101,0.8506780473159482,0.042685421944535076,0.18666726375807594,0.5,10238.0
0.55,M0,2903,0.870482516116429,0.7875043138139062,0.7998786048072315,0.7892399498756476,0.8687979236739894,0.8505515250098988,0.04126535396150188,0.18463796689480894,0.4148148148148148,10238.0
0.55,M0,4307,0.8717522953701895,0.7819736625775829,0.8036075057097983,0.7931964078393672,0.8696944183166745,0.8519274778601316,0.034846317049022905,0.18367542070315337,0.4233576642335766,10238.0
0.55,M1,1701,0.8718499706974019,0.7889173359943933,0.8039055909116009,0.7935632337506494,0.8705274812635317,0.8521991149111989,0.037624415990072116,0.18362208462728957,0.4740740740740741,10238.0
0.55,M1,2903,0.8700918148075796,0.7842692780205518,0.8029726746777827,0.792691801380423,0.8690262030994083,0.85019701765177,0.03440128929155628,0.18434878943057253,0.4722222222222222,10238.0
0.55,M1,4307,0.8726313733151007,0.792447539512437,0.8058725644721586,0.7958888498647011,0.8716811249912293,0.8530672083703678,0.0376403545826267,0.18513558238725497,0.4383561643835616,10238.0
0.5750000000000001,M0,1701,0.8692127368626685,0.7877407540816803,0.803861663716235,0.7936055759577557,0.8680710427196249,0.8490957372251339,0.04010899015235081,0.18744713447774144,0.52,10238.0
0.5750000000000001,M0,2903,0.8697011134987302,0.7886157976126048,0.8001963548698915,0.7896724483575444,0.8680209068608348,0.8496602398608271,0.03945645889759474,0.1853717564128989,0.417910447761194,10238.0
0.5750000000000001,M0,4307,0.8696034381715179,0.7792522692302286,0.8009300711220132,0.7904008644843038,0.8675390269627317,0.8494415724842338,0.03536020061065548,0.18432711918045178,0.4264705882352941,10238.0
0.5750000000000001,M1,1701,0.8700918148075796,0.7873234831280785,0.8008276824889946,0.7901810782857314,0.8688413310421226,0.8501921048458685,0.03512618385662586,0.18429611812540495,0.45255474452554745,10238.0
0.5750000000000001,M1,2903,0.8689197108810315,0.7845611095659534,0.8028367730603331,0.7925525634400895,0.8678669748910811,0.8488604404424577,0.032560614862963,0.1850916238621016,0.4861111111111111,10238.0
0.5750000000000001,M1,4307,0.8710685680797031,0.7912217444541949,0.8036395261093698,0.7935419532129223,0.8701761624469213,0.8512744154009454,0.03532780684608621,0.18579870244968164,0.43537414965986393,10238.0
0.6000000000000001,M0,1701,0.868529009572182,0.7869104116723834,0.8027800565689821,0.7924197602519875,0.867419723703788,0.8483069348078776,0.038943603291670105,0.18838226405465752,0.5165562913907285,10238.0
0.6000000000000001,M0,2903,0.8675522563000586,0.7867311742325149,0.7978529522378626,0.7871556405391787,0.865968211001682,0.8471990025199577,0.036274926169548034,0.18626481866345132,0.4264705882352941,10238.0
0.6000000000000001,M0,4307,0.8679429576089079,0.7792478492227063,0.8007779974933249,0.7902413376519347,0.8659710482186029,0.8475259928357703,0.03240720923200454,0.18513475656924122,0.4492753623188406,10238.0
0.6000000000000001,M1,1701,0.8680406329361203,0.7847373163831376,0.7983430294206498,0.7875165427419358,0.8668473167790587,0.8478325614938964,0.03819548906545536,0.18512824352526375,0.46715328467153283,10238.0
0.6000000000000001,M1,2903,0.8671615549912092,0.7826651858070958,0.800799238000973,0.7903813870823989,0.8661097528840429,0.8468429261415396,0.032061991892585656,0.18599566053423502,0.4861111111111111,10238.0
0.6000000000000001,M1,4307,0.8696034381715179,0.7894257558687318,0.8017137757850665,0.7915473865615493,0.8687086948251533,0.8495757193249062,0.0337798311818043,0.18661298321485914,0.42953020134228187,10238.0
0.625,M0,1701,0.8658917757374487,0.7842578280508851,0.799705508722848,0.7891777959261072,0.8648133730114429,0.8452731785964168,0.0360454937582915,0.18947265248882422,0.5131578947368421,10238.0
0.625,M0,2903,0.865403399101387,0.7843290103192313,0.7946267234103389,0.783646592777616,0.863818485049569,0.8447161061708631,0.03417036053600607,0.1873171536464662,0.4172661870503597,10238.0
0.625,M0,4307,0.8666731783551475,0.7774636912976255,0.7990927160456069,0.7884847514658232,0.8646780328555623,0.8460526256061758,0.03236360750103684,0.1860983328695218,0.44285714285714284,10238.0
0.625,M1,1701,0.8674545809728462,0.784341312828389,0.7971671758779963,0.7862453017785151,0.866252431699618,0.8471620158538872,0.038746260327139175,0.18611846082686592,0.460431654676259,10238.0
0.625,M1,2903,0.865696425083024,0.7825625264334607,0.7998699573164607,0.7894691341733621,0.8647562624621733,0.8451866495799684,0.032052870371414625,0.1870608994469728,0.496551724137931,10238.0
0.625,M1,4307,0.8686266848993944,0.7887669270697217,0.8004077161980732,0.7900656983324391,0.8678648324172022,0.848464688578431,0.033081186804802265,0.18757842468278751,0.4444444444444444,10238.0
0.65,M0,1701,0.8647196718109006,0.783050601982289,0.7983655075079548,0.7877481629612163,0.8637140893103088,0.8439334356665148,0.03289321646762964,0.19071829978024146,0.5098039215686274,10238.0
0.65,M0,2903,0.8643289705020512,0.7834846908992117,0.7941413809806771,0.7832284246030802,0.862816931797281,0.8434720419237198,0.0324577861506048,0.18852876136194358,0.42857142857142855,10238.0
0.65,M0,4307,0.8650126977925376,0.777022839610381,0.7978925224270369,0.7873002326292898,0.8630664586256895,0.8441393462797745,0.030779354537677238,0.1872178480812934,0.4507042253521127,10238.0
0.65,M1,1701,0.8668685290095722,0.7848383641242247,0.7970008425028419,0.7860651072887644,0.8657177723984385,0.8464951488653591,0.038472199609716005,0.18726677003021155,0.4647887323943662,10238.0
0.65,M1,2903,0.8641336198476265,0.781174363241017,0.79768490459165,0.7871631374420551,0.8632506503972721,0.843405437081215,0.032024795130959446,0.18828734060031493,0.4931506849315068,10238.0
0.65,M1,4307,0.8666731783551475,0.7862636969322314,0.7969367995884854,0.786330465207468,0.8660031082414309,0.846228081893562,0.03134564634733286,0.1886950268534667,0.4358974358974359,10238.0
0.675,M0,1701,0.8632545419027153,0.7806276734169432,0.7968386305353667,0.7861134226182203,0.8621996306244373,0.842243924290411,0.030634937415188194,0.1921192059289093,0.5165562913907285,10238.0
0.675,M0,2903,0.8624731392850166,0.7816623758095903,0.791756657000595,0.7807939685365128,0.860952942278369,0.8413313640380014,0.03220995409520269,0.1898996418098834,0.425531914893617,10238.0
0.675,M0,4307,0.8637429185387772,0.7753664606173124,0.7963562761678287,0.7857658091379642,0.8617392971162537,0.8426669310329098,0.030316498381101287,0.18849330220455612,0.4507042253521127,10238.0
0.675,M1,1701,0.865696425083024,0.783732192159747,0.7955360809792199,0.7845985145505745,0.8644985612714672,0.8451359924008017,0.039334492663144136,0.1885731711353006,0.4647887323943662,10238.0
0.675,M1,2903,0.862863840593866,0.7803154709593922,0.7963778518879694,0.7857721848792135,0.8620656144609314,0.8419476895797187,0.03438825298332204,0.18967498399426141,0.4966442953020134,10238.0
0.675,M1,4307,0.8641336198476265,0.7844137338492777,0.79463225002135,0.7838978561834162,0.863568756157296,0.8433151076282435,0.02981438224829091,0.18996278972689679,0.4430379746835443,10238.0
0.7000000000000001,M0,1701,0.8614963860128931,0.777878060536982,0.7935925781660582,0.7824771890045623,0.8604595590734743,0.8402201757715729,0.02933235248127573,0.19367537093482773,0.5165562913907285,10238.0
0.7000000000000001,M0,2903,0.8602266067591327,0.776609157683333,0.7863211004766678,0.7749330799931969,0.8586551545014619,0.838734568480995,0.034679573329392845,0.1914297949902857,0.3971631205673759,10238.0
0.7000000000000001,M0,4307,0.8618870873217426,0.7726673509857765,0.7933887360079696,0.7825813870855568,0.8598226430629573,0.840519342977241,0.03204495038732681,0.18992469523930994,0.4397163120567376,10238.0
0.7000000000000001,M1,1701,0.8643289705020512,0.7817407134945402,0.7929570099023118,0.7818239547011391,0.8631421505425207,0.8435600874055512,0.03927413896087264,0.19003766414213302,0.4583333333333333,10238.0
0.7000000000000001,M1,2903,0.8613987106856807,0.7786133444351151,0.7945955019548878,0.7838998796936187,0.8606065516286797,0.8402674023334878,0.03693425544830488,0.1912238296288123,0.4966442953020134,10238.0
0.7000000000000001,M1,4307,0.862570814612229,0.7829099857015483,0.7928727636123181,0.7821115450394219,0.8620296629876631,0.8415096684230322,0.029393139025733643,0.1913817133030777,0.4375,10238.0
0.7250000000000001,M0,1701,0.8594452041414339,0.7745151600808391,0.7901100790118106,0.778798783919343,0.8584259690506919,0.8378612398000075,0.028650445581739882,0.19538679479799678,0.5066666666666667,10238.0
0.7250000000000001,M0,2903,0.8589568275053722,0.7750780074885015,0.7844940656190892,0.7729205892181473,0.8573480989194827,0.8372644337223517,0.03306537875783855,0.19311922090315045,0.39436619718309857,10238.0
0.7250000000000001,M0,4307,0.8604219574135573,0.7701380076809503,0.7910441281253142,0.7800413952126801,0.8582702773862082,0.8388157521851158,0.03443162716972213,0.19151202718555482,0.4316546762589928,10238.0
0.7250000000000001,M1,1701,0.8626684899394413,0.7810915683154179,0.7918868836244652,0.780742471033942,0.8615146276319092,0.8416460585554186,0.04078746364412772,0.19166024905070886,0.46258503401360546,10238.0
0.7250000000000001,M1,2903,0.860617308067982,0.7778341735099529,0.7934246640703956,0.7826538195330252,0.8598695037824058,0.8393827109384152,0.03751560234620088,0.19293387750396748,0.4900662251655629,10238.0
0.7250000000000001,M1,4307,0.8613010353584685,0.782547204428298,0.7914483859459777,0.7806242057367098,0.8607997958136949,0.8400546730639114,0.02841804293621692,0.19295179758200948,0.4444444444444444,10238.0
0.75,M0,1701,0.8568079703067005,0.7705960362542,0.7861986166563871,0.7746503512223947,0.8558476730246208,0.8348134608927993,0.028934250284091315,0.1972534775184164,0.5,10238.0
0.75,M0,2903,0.8573940222699746,0.7736467814594465,0.7829796520130048,0.7712578671901023,0.8558148658308917,0.8354506293408221,0.031170841971441703,0.19496791954847767,0.4,10238.0
0.75,M0,4307,0.8584684508693105,0.7671680649447629,0.787581196591791,0.7763922951563632,0.8562680513164082,0.8365568676527423,0.036168886840355956,0.19325529804329078,0.42857142857142855,10238.0
0.75,M1,1701,0.8621801133033795,0.7808088380272149,0.7911377724637298,0.7799671815870485,0.8610024992967776,0.8410929233690417,0.04159613659312378,0.19344092586102812,0.46258503401360546,10238.0
0.75,M1,2903,0.8601289314319203,0.7778743403130322,0.7933629870760247,0.7826121995111652,0.859442061066216,0.8388321347613596,0.03800107417980464,0.19480512761972701,0.5,10238.0
0.75,M1,4307,0.8594452041414339,0.781300965640514,0.7900152009895846,0.7791802371143506,0.858965070675133,0.83790932669966,0.02760223001029366,0.19467304256369206,0.4484848484848485,10238.0
0.775,M0,1701,0.8547567884352413,0.7674572218948228,0.7831751771391017,0.7714666616173748,0.8538939123102636,0.8324531554675506,0.025748508460622245,0.19927541909608662,0.5064935064935064,10238.0
0.775,M0,2903,0.8562219183434264,0.771630770671899,0.780319506404341,0.7683981500688368,0.8546757021058686,0.8341044417948791,0.031162746158601547,0.19697589092626736,0.3945578231292517,10238.0
0.775,M0,4307,0.8579800742332487,0.7663746000709513,0.7868394157603942,0.7755886992556832,0.8557417734872302,0.8359828558966343,0.03746157954180197,0.19515450781251786,0.42857142857142855,10238.0
0.775,M1,1701,0.860617308067982,0.779525152812027,0.7895750042456181,0.778396751547981,0.8594914191087205,0.839304968571347,0.04322336192269158,0.1953796945730908,0.4594594594594595,10238.0
0.775,M1,2903,0.8584684508693105,0.7757045114142116,0.7911433416268258,0.7802692174907655,0.8577861746523163,0.8369313435814606,0.040835384304167915,0.19683757997609092,0.5033112582781457,10238.0
0.775,M1,4307,0.8583707755420981,0.7798812610996099,0.7875977639737334,0.7766092305187802,0.8579257757138653,0.8366820337511173,0.02784826864446726,0.19654544824812556,0.4431137724550898,10238.0
0.8,M0,1701,0.8525102559093573,0.7649915328833805,0.7804550893566464,0.7685754973849752,0.8516222663848659,0.8298644220488075,0.025506235301867138,0.2014526195310074,0.5032258064516129,10238.0
0.8,M0,2903,0.8547567884352413,0.7720397693949919,0.7799282737066574,0.7679410829547595,0.8533399659566321,0.8324371533844906,0.030164622635529416,0.1991431350365195,0.423841059602649,10238.0
0.8,M0,4307,0.8566126196522759,0.7649783349280243,0.7856603932332362,0.7744165121773237,0.8543898339835189,0.8343997396020785,0.040148310986985944,0.19720965649323602,0.42857142857142855,10238.0
0.8,M1,1701,0.8592498534870092,0.7780753610657567,0.7874228460018714,0.7760539992353171,0.8581472148540453,0.8377350161220654,0.04620972583175364,0.19747655518689683,0.4563758389261745,10238.0
0.8,M1,2903,0.8566126196522759,0.773783732853189,0.7883799093189569,0.7773037124312019,0.8560117203140637,0.834820466564086,0.043900930151035696,0.19903123457305918,0.5033112582781457,10238.0
0.8,M1,4307,0.8567102949794881,0.7777602696522716,0.7852305621613778,0.7740614369007962,0.8563097903608414,0.8347778330629027,0.030162786611667006,0.19856901463530985,0.44047619047619047,10238.0
0.8250000000000001,M0,1701,0.8517288532916585,0.7646349507112292,0.7798491871689127,0.7679747250005954,0.8508632919062019,0.8289672144830329,0.025063866467625387,0.20378507882317878,0.5095541401273885,10238.0
0.8250000000000001,M0,2903,0.8533893338542684,0.771772997456329,0.7790792742831802,0.7671514955699591,0.8519663927156396,0.8308701282487543,0.030970388049249013,0.20146965187923413,0.4266666666666667,10238.0
0.8250000000000001,M0,4307,0.855245165071303,0.7635501826961567,0.7831853835117298,0.7717575333541472,0.8531004000630655,0.8328267857746243,0.043688268062563484,0.19942074408544525,0.4166666666666667,10238.0
0.8250000000000001,M1,1701,0.8585661261965227,0.7773595313779859,0.7863409320343195,0.7748483141497459,0.8574583010950926,0.8369482340052181,0.04678325487388289,0.19973150770244633,0.4563758389261745,10238.0
0.8250000000000001,M1,2903,0.8560265676890018,0.7734427109781302,0.7877875855946207,0.776664897517532,0.8554358347514834,0.834146167897401,0.045661312364852866,0.20138609141063177,0.5,10238.0
0.8250000000000001,M1,4307,0.855245165071303,0.7761346005516144,0.7833376606179662,0.7721029561643116,0.8548335737410925,0.8330863455197381,0.030985515613124813,0.20074374172524506,0.4378698224852071,10238.0
0.8500000000000001,M0,1701,0.850459074037898,0.7639609444405766,0.7790044888748773,0.7670957884720065,0.8496195381513708,0.8275105356160012,0.026387866947734394,0.20627279697260076,0.5222929936305732,10238.0
0.8500000000000001,M0,2903,0.8513381519828092,0.7694988873942461,0.7766457377538837,0.7645373870712118,0.8499057471871779,0.8285049353553838,0.029422498887829506,0.20395544145441125,0.42953020134228187,10238.0
0.8500000000000001,M0,4307,0.8542684117991796,0.7626890049166323,0.78240371770573,0.7709690520031609,0.8521587496049848,0.8316993362818375,0.04673389647062995,0.20178777058914554,0.4166666666666667,10238.0
0.8500000000000001,M1,1701,0.8576870482516117,0.7761004529830035,0.78491671528535,0.7733977661588382,0.856606421668943,0.8359376388303259,0.046636312886358215,0.20214455211973922,0.4533333333333333,10238.0
0.8500000000000001,M1,2903,0.8545614377808166,0.7717665882332744,0.7855987807845504,0.7743527172659944,0.853992306386354,0.8324742332734886,0.0497496467166286,0.20390215048880872,0.49673202614379086,10238.0
0.8500000000000001,M1,4307,0.8534870091814808,0.7751246661246889,0.7816693259333903,0.7703182019110314,0.8531502303064533,0.8310732896552855,0.03171448283457627,0.20306962951793103,0.4418604651162791,10238.0
0.875,M0,1701,0.8499706974018363,0.7643464959701345,0.7788872443986096,0.766932620332767,0.8491891275748567,0.8269596203468104,0.025953704175981654,0.2089157739792733,0.5316455696202531,10238.0
0.875,M0,2903,0.8492869701113499,0.7663726301643017,0.7735686973313471,0.7613063206471605,0.8477736000766171,0.8261347199266098,0.02942581354669767,0.2066005037620508,0.4189189189189189,10238.0
0.875,M0,4307,0.8529009572182067,0.7603153518608198,0.7796475910926421,0.7680474958470082,0.8507968061609034,0.8301269500489318,0.04833619389583203,0.20431073600433694,0.4027777777777778,10238.0
0.875,M1,1701,0.8567102949794881,0.7751698779917228,0.7833936379706974,0.7718065846059002,0.8556529191650799,0.8348223574722657,0.04973391878530688,0.2047156884387755,0.4533333333333333,10238.0
0.875,M1,2903,0.8536823598359055,0.7709493092883648,0.7844266292332663,0.773119364130888,0.8531233685830089,0.831462678374935,0.05188919518320193,0.20657941180759007,0.4935064935064935,10238.0
0.875,M1,4307,0.8526079312365696,0.7749294730809413,0.7809903417328488,0.7695552402578417,0.8523215698969739,0.8300704174510091,0.03514109013600792,0.20554667801336793,0.4418604651162791,10238.0
0.9,M0,1701,0.8486032428208634,0.762759378436297,0.7776136242742484,0.7656418253428626,0.8477819431912214,0.8253724610020381,0.0251527685630795,0.21171400984319647,0.535031847133758,10238.0
0.9,M0,2903,0.8483102168392264,0.7661696469045745,0.7727363857336442,0.7603548920098339,0.8467885280599173,0.8250140695205584,0.03161892817769699,0.20940483880215283,0.4189189189189189,10238.0
0.9,M0,4307,0.8526079312365696,0.7600466446474557,0.779282892803302,0.767658264907714,0.8504915230937716,0.8297936770609908,0.04836566738206152,0.20698964033101944,0.4027777777777778,10238.0
0.9,M1,1701,0.8557335417073647,0.7743549725999936,0.7824242325656328,0.7707760188458691,0.8547160032740558,0.8337016659358447,0.0533787918106603,0.20744491665955525,0.4533333333333333,10238.0
0.9,M1,2903,0.852705606563782,0.7704311945389187,0.7840748092569457,0.7726878472746712,0.852188399750899,0.830349390117443,0.05150031638361228,0.20941787536697573,0.5032258064516129,10238.0
0.9,M1,4307,0.8509474506739597,0.7731493454863533,0.7789359079702126,0.767455316204538,0.8506843170991533,0.8281567444807287,0.035785674832721465,0.2081748872115557,0.4367816091954023,10238.0
0.925,M0,1701,0.84762648954874,0.7624973721001744,0.7771161429822236,0.7651918088436362,0.8468178453957204,0.8242432462332321,0.025894884675788876,0.21466750456437023,0.5443037974683544,10238.0
0.925,M0,2903,0.8471381129126783,0.7640398056715733,0.7701696414297493,0.7576325849067435,0.8456742988699749,0.8236698376673429,0.029541791247655973,0.2123684465747173,0.40540540540540543,10238.0
0.925,M0,4307,0.8520218792732955,0.75925110877507,0.7785787919292125,0.7669150084143593,0.8499123033403984,0.8291169940689329,0.04769292075365738,0.20982448356919303,0.4027777777777778,10238.0
0.925,M1,1701,0.8551474897440906,0.7734439670166152,0.7813394931897104,0.7696483816838905,0.854116763656035,0.8330168531533699,0.05093865484863371,0.2103322367820784,0.4473684210526316,10238.0
0.925,M1,2903,0.8517288532916585,0.7691284420237233,0.7826872501365,0.7711678506635741,0.8512015069439466,0.829223712850185,0.052202550801378325,0.21241754116696573,0.5032258064516129,10238.0
0.925,M1,4307,0.8492869701113499,0.7711017192551697,0.7765564264873162,0.7649563527597754,0.8491398473435874,0.8262694678468369,0.03657920075072686,0.21095425711249424,0.4342857142857143,10238.0
0.9500000000000001,M0,1701,0.8465520609494042,0.7611911456653632,0.7766620264234303,0.7647555094682946,0.8456553990963164,0.8229893998352903,0.026246649389943682,0.21777625814279455,0.5548387096774193,10238.0
0.9500000000000001,M0,2903,0.8457706583317054,0.7616294694680286,0.7675858187027192,0.7549055468709843,0.8442742799241425,0.8220923711239266,0.02842101672202336,0.21549132707974425,0.3972602739726027,10238.0
0.9500000000000001,M0,4307,0.8514358273100215,0.7587543446182182,0.7780465333647022,0.766341337311833,0.8493294640474384,0.8284407864908541,0.05131345633507971,0.21281526571885767,0.4027777777777778,10238.0
0.9500000000000001,M1,1701,0.8543660871263918,0.7726376708755478,0.7797377499677565,0.7679720484123537,0.8533767586609182,0.8321245506728235,0.0521812444641956,0.2133776488063449,0.44155844155844154,10238.0
0.9500000000000001,M1,2903,0.8513381519828092,0.7686466298443034,0.7821201111544807,0.7705702576636675,0.8508036336831318,0.8287775666805394,0.054873422099638094,0.21557840920756013,0.5128205128205128,10238.0
0.9500000000000001,M1,4307,0.8483102168392264,0.768640737929186,0.773478654187288,0.7616282333133512,0.8481799853618752,0.8251560116586097,0.038282627509109,0.2138847877161837,0.41379310344827586,10238.0
0.9750000000000001,M0,1701,0.8456729830044931,0.7600779017189349,0.7753231237115744,0.7633577841365127,0.8447849347029981,0.821981427130957,0.027120654733112644,0.22104027057846945,0.5512820512820513,10238.0
0.9750000000000001,M0,2903,0.8440125024418832,0.7593506780574996,0.765060081885648,0.7521693319858237,0.8425143136163697,0.8200626297920333,0.0304659157437965,0.2187734803172337,0.3945578231292517,10238.0
0.9750000000000001,M0,4307,0.850459074037898,0.7582701655214923,0.7776895115077114,0.765977054657463,0.8483544069879708,0.8273098838558895,0.05236260699562206,0.21596198678001347,0.41379310344827586,10238.0
0.9750000000000001,M1,1701,0.8533893338542684,0.7714613001948324,0.7783648618775234,0.7665015129392034,0.8523916589620617,0.8309992176598157,0.054881134049750036,0.21658115273235487,0.44155844155844154,10238.0
0.9750000000000001,M1,2903,0.8503613987106857,0.767555150199203,0.7806639580750877,0.7690321713502613,0.8498617490044695,0.8276648729403451,0.05637936837131406,0.21890047948875885,0.5095541401273885,10238.0
0.9750000000000001,M1,4307,0.8469427622582536,0.7672418479323829,0.7721049731651102,0.7602326489020688,0.8468083632006639,0.8235849155471024,0.03944388461510458,0.21696647902262392,0.4161849710982659,10238.0
1.0,M0,1701,0.8436218011330338,0.7575416510389879,0.7725936329850964,0.760473111073548,0.8427290330285319,0.819623922678598,0.028271199420205468,0.22445954187139489,0.5512820512820513,10238.0
1.0,M0,2903,0.8426450478609103,0.7594082582285577,0.7647567305028736,0.751882575530527,0.8412487264161564,0.8185005543930307,0.03105389889839199,0.22221490628718554,0.4189189189189189,10238.0
1.0,M0,4307,0.8496776714201992,0.7576934775378075,0.7769313708041536,0.765155735561942,0.8475797331171576,0.8264150360378929,0.05034462233478833,0.21926464675266027,0.41379310344827586,10238.0
1.0,M1,1701,0.853291658527056,0.7719916151395828,0.7788322766742943,0.7669714809199738,0.8523188826462419,0.8308872415334478,0.05264994286555442,0.21994274856010818,0.45161290322580644,10238.0
1.0,M1,2903,0.8497753467474116,0.7668403339461165,0.7796153843033805,0.7678318337997753,0.8493257628254359,0.8270111877480714,0.051367817206343994,0.22238375201056187,0.5095541401273885,10238.0
1.0,M1,4307,0.8455753076772807,0.7663008835634767,0.7705736707987655,0.7586434247222485,0.8454237930890087,0.8220023186957887,0.039049855149811866,0.22019933103181505,0.4228571428571429,10238.0
